REGION TYPE,REGION,YEAR,WEEK,%UNWEIGHTED ILI,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS
States,Rhode Island,2023,42,1.02588,132,22,12867
States,South Carolina,2023,42,2.68934,870,39,32350
States,South Dakota,2023,42,0.688287,59,31,8572
States,Tennessee,2023,42,2.07687,689,98,33175
States,Texas,2023,42,3.99797,2051,52,51301
States,Utah,2023,42,1.24646,238,48,19094
States,Vermont,2023,42,0.858034,55,16,6410
States,Virginia,2023,42,2.95628,3419,181,115652
States,Washington,2023,42,1.02678,761,109,74115
States,West Virginia,2023,42,1.41335,203,51,14363
States,Wisconsin,2023,42,1.2122,356,65,29368
States,Wyoming,2023,42,5.03827,158,18,3136
States,Commonwealth of the Northern Mariana Islands,2023,42,X,X,X,X
States,Puerto Rico,2023,42,6.23349,118,5,1893
States,Virgin Islands,2023,42,1.71569,21,4,1224
States,New York City,2023,42,4.82447,5655,105,117215
States,Alabama,2023,43,3.16711,1368,108,43194
States,Alaska,2023,43,4.25479,171,12,4019
States,Arizona,2023,43,2.0639,1611,123,78056
States,Arkansas,2023,43,2.08241,330,47,15847
States,California,2023,43,3.35172,9268,210,276515
States,Colorado,2023,43,2.5808,1276,97,49442
States,Connecticut,2023,43,1.88214,809,69,42983
States,Delaware,2023,43,0.905907,119,22,13136
States,District of Columbia,2023,43,5.0665,400,6,7895
States,Florida,2023,43,4.7522,12309,357,259017
States,Georgia,2023,43,3.97671,3387,103,85171
States,Hawaii,2023,43,3.36874,1164,42,34553
States,Idaho,2023,43,0.771208,60,31,7780
States,Illinois,2023,43,1.86722,1402,177,75085
States,Indiana,2023,43,1.83511,1108,161,60378
States,Iowa,2023,43,0.905797,50,16,5520
States,Kansas,2023,43,1.06079,204,36,19231
States,Kentucky,2023,43,1.68795,641,88,37975
States,Louisiana,2023,43,3.33176,1485,87,44571
States,Maine,2023,43,0.906063,136,53,15010
States,Maryland,2023,43,2.76188,1366,71,49459
States,Massachusetts,2023,43,1.42261,1275,103,89624
States,Michigan,2023,43,1.2617,1839,284,145756
States,Minnesota,2023,43,0.861952,317,74,36777
States,Mississippi,2023,43,4.03415,619,30,15344
States,Missouri,2023,43,1.57075,446,41,28394
States,Montana,2023,43,0.657277,42,28,6390
States,Nebraska,2023,43,2.2682,364,92,16048
States,Nevada,2023,43,2.19571,990,66,45088
States,New Hampshire,2023,43,0.446275,39,23,8739
States,New Jersey,2023,43,3.63107,1022,32,28146
States,New Mexico,2023,43,3.86958,864,40,22328
States,New York,2023,43,1.69252,984,123,58138
States,North Carolina,2023,43,2.01979,1862,144,92188
States,North Dakota,2023,43,3.34148,123,13,3681
States,Ohio,2023,43,2.21699,867,74,39107
States,Oklahoma,2023,43,1.42973,334,39,23361
States,Oregon,2023,43,1.16559,451,88,38693
States,Pennsylvania,2023,43,1.22055,833,100,68248
States,Rhode Island,2023,43,1.12159,157,24,13998
States,South Carolina,2023,43,3.02114,1009,39,33398
States,South Dakota,2023,43,0.998398,81,31,8113
States,Tennessee,2023,43,2.18623,783,99,35815
States,Texas,2023,43,4.29037,2240,53,52210
States,Utah,2023,43,1.16752,221,48,18929
States,Vermont,2023,43,0.748013,48,16,6417
States,Virginia,2023,43,3.17112,3752,181,118318
States,Washington,2023,43,0.956771,714,109,74626
States,West Virginia,2023,43,1.77349,272,52,15337
States,Wisconsin,2023,43,1.21127,353,63,29143
States,Wyoming,2023,43,4.68269,152,18,3246
States,Commonwealth of the Northern Mariana Islands,2023,43,X,X,X,X
States,Puerto Rico,2023,43,9.1954,176,5,1914
States,Virgin Islands,2023,43,1.82724,22,4,1204
States,New York City,2023,43,4.87231,5798,105,118999
States,Alabama,2023,44,3.65208,1517,106,41538
States,Alaska,2023,44,5.72792,240,12,4190
States,Arizona,2023,44,2.26033,1703,122,75343
States,Arkansas,2023,44,2.56428,381,48,14858
States,California,2023,44,3.86125,10565,209,273616
States,Colorado,2023,44,3.10711,1514,97,48727
States,Connecticut,2023,44,2.06798,870,69,42070
States,Delaware,2023,44,1.09323,144,22,13172
States,District of Columbia,2023,44,5.20627,395,7,7587
States,Florida,2023,44,5.05029,13095,358,259292
States,Georgia,2023,44,4.31811,3551,103,82235
States,Hawaii,2023,44,3.34391,1149,43,34361
States,Idaho,2023,44,1.13294,109,30,9621
States,Illinois,2023,44,2.04917,1466,177,71541
States,Indiana,2023,44,1.77858,1282,161,72080
States,Iowa,2023,44,1.11908,64,16,5719
States,Kansas,2023,44,1.07723,201,36,18659
States,Kentucky,2023,44,1.93003,737,89,38186
States,Louisiana,2023,44,3.8869,1640,87,42193
States,Maine,2023,44,0.845128,123,52,14554
States,Maryland,2023,44,2.89366,1399,71,48347
States,Massachusetts,2023,44,1.72117,1489,104,86511
States,Michigan,2023,44,1.2338,1747,285,141595
States,Minnesota,2023,44,0.939324,346,74,36835
States,Mississippi,2023,44,4.47523,672,31,15016
States,Missouri,2023,44,1.39789,373,41,26683
States,Montana,2023,44,0.56616,35,28,6182
States,Nebraska,2023,44,2.46945,386,92,15631
States,Nevada,2023,44,2.28091,1001,66,43886
States,New Hampshire,2023,44,0.514426,46,23,8942
States,New Jersey,2023,44,3.67624,942,31,25624
States,New Mexico,2023,44,4.73691,1074,41,22673
States,New York,2023,44,1.70797,978,123,57261
States,North Carolina,2023,44,2.16731,1970,142,90896
States,North Dakota,2023,44,3.13429,116,14,3701
States,Ohio,2023,44,2.12434,844,77,39730
States,Oklahoma,2023,44,1.89493,325,36,17151
States,Oregon,2023,44,1.20819,467,88,38653
States,Pennsylvania,2023,44,1.40493,933,102,66409
States,Rhode Island,2023,44,1.18422,169,24,14271
States,South Carolina,2023,44,3.6745,1221,39,33229
States,South Dakota,2023,44,0.77377,59,28,7625
States,Tennessee,2023,44,2.59487,893,98,34414
States,Texas,2023,44,4.62865,2238,53,48351
States,Utah,2023,44,1.56412,301,48,19244
States,Vermont,2023,44,0.762979,46,16,6029
States,Virginia,2023,44,3.26839,3687,172,112808
States,Washington,2023,44,1.18006,886,109,75081
States,West Virginia,2023,44,1.75645,269,54,15315
States,Wisconsin,2023,44,1.46898,431,66,29340
States,Wyoming,2023,44,5.06373,147,18,2903
States,Commonwealth of the Northern Mariana Islands,2023,44,X,X,X,X
States,Puerto Rico,2023,44,8.64568,173,5,2001
States,Virgin Islands,2023,44,2.14456,27,4,1259
States,New York City,2023,44,5.03437,5757,104,114354
States,Alabama,2023,45,4.93639,2231,107,45195
States,Alaska,2023,45,5.32319,14,1,263
States,Arizona,2023,45,2.64243,2089,122,79056
States,Arkansas,2023,45,3.11547,511,49,16402
States,California,2023,45,4.23124,11836,209,279729
States,Colorado,2023,45,3.66139,1875,97,51210
States,Connecticut,2023,45,2.37309,1027,69,43277
States,Delaware,2023,45,1.0331,162,27,15681
States,District of Columbia,2023,45,5.9233,451,7,7614
States,Florida,2023,45,5.4442,14379,358,264116
States,Georgia,2023,45,5.25577,4603,101,87580
States,Hawaii,2023,45,3.99657,1213,43,30351
States,Idaho,2023,45,0.972029,98,31,10082
States,Illinois,2023,45,2.39206,1744,173,72908
States,Indiana,2023,45,2.15442,1634,161,75844
States,Iowa,2023,45,1.25928,78,16,6194
States,Kansas,2023,45,1.29539,249,35,19222
States,Kentucky,2023,45,2.36411,929,87,39296
States,Louisiana,2023,45,5.98877,2847,87,47539
States,Maine,2023,45,0.912779,135,52,14790
States,Maryland,2023,45,3.24846,1605,70,49408
States,Massachusetts,2023,45,1.85425,1615,104,87097
States,Michigan,2023,45,1.39634,2109,286,151038
States,Minnesota,2023,45,1.06438,392,73,36829
States,Mississippi,2023,45,5.38834,879,30,16313
States,Missouri,2023,45,1.63568,476,41,29101
States,Montana,2023,45,0.91817,57,28,6208
States,Nebraska,2023,45,2.76708,474,92,17130
States,Nevada,2023,45,2.65262,1224,66,46143
States,New Hampshire,2023,45,0.563024,49,23,8703
States,New Jersey,2023,45,4.51313,1244,33,27564
States,New Mexico,2023,45,4.74044,1115,40,23521
States,New York,2023,45,1.96752,1146,123,58246
States,North Carolina,2023,45,2.73909,2606,142,95141
States,North Dakota,2023,45,4.32403,158,13,3654
States,Ohio,2023,45,2.35675,953,75,40437
States,Oklahoma,2023,45,1.7795,373,35,20961
States,Oregon,2023,45,1.15353,446,88,38664
States,Pennsylvania,2023,45,1.46564,1020,102,69594
States,Rhode Island,2023,45,1.342,192,25,14307
States,South Carolina,2023,45,5.30351,1847,37,34826
States,South Dakota,2023,45,0.734214,60,31,8172
States,Tennessee,2023,45,3.60892,1358,98,37629
States,Texas,2023,45,5.6689,2923,54,51562
States,Utah,2023,45,2.1471,423,48,19701
States,Vermont,2023,45,1.04199,67,16,6430
States,Virginia,2023,45,3.44706,4097,182,118855
States,Washington,2023,45,1.30316,914,109,70137
States,West Virginia,2023,45,1.82126,301,54,16527
States,Wisconsin,2023,45,1.28709,390,66,30301
States,Wyoming,2023,45,4.24857,134,18,3154
States,Commonwealth of the Northern Mariana Islands,2023,45,X,X,X,X
States,Puerto Rico,2023,45,9.56522,176,4,1840
States,Virgin Islands,2023,45,1.05263,14,4,1330
States,New York City,2023,45,5.38635,6471,105,120137
States,Alabama,2023,46,5.3301,2481,108,46547
States,Alaska,2023,46,3.74071,146,12,3903
States,Arizona,2023,46,2.85903,2334,122,81636
States,Arkansas,2023,46,3.29443,525,48,15936
States,California,2023,46,4.63309,12981,208,280180
States,Colorado,2023,46,4.51131,2372,97,52579
States,Connecticut,2023,46,2.66253,1184,69,44469
States,Delaware,2023,46,1.11725,176,27,15753
States,District of Columbia,2023,46,5.0485,432,7,8557
States,Florida,2023,46,5.49141,14410,358,262410
States,Georgia,2023,46,5.35631,4697,103,87691
States,Hawaii,2023,46,3.40832,1203,42,35296
States,Idaho,2023,46,1.24113,126,30,10152
States,Illinois,2023,46,2.72674,2137,177,78372
States,Indiana,2023,46,2.50013,1860,160,74396
States,Iowa,2023,46,2.36898,146,15,6163
States,Kansas,2023,46,1.51352,309,36,20416
States,Kentucky,2023,46,2.53024,1023,87,40431
States,Louisiana,2023,46,7.13319,3269,87,45828
States,Maine,2023,46,1.19936,180,52,15008
States,Maryland,2023,46,3.47761,1709,69,49143
States,Massachusetts,2023,46,2.05182,1793,100,87386
States,Michigan,2023,46,1.6043,2463,287,153525
States,Minnesota,2023,46,1.04771,403,73,38465
States,Mississippi,2023,46,6.09756,1020,31,16728
States,Missouri,2023,46,1.62121,472,41,29114
States,Montana,2023,46,0.925511,62,28,6699
States,Nebraska,2023,46,2.71241,476,92,17549
States,Nevada,2023,46,3.20852,1491,66,46470
States,New Hampshire,2023,46,0.730404,67,23,9173
States,New Jersey,2023,46,4.28954,1216,31,28348
States,New Mexico,2023,46,4.66059,1104,41,23688
States,New York,2023,46,2.21594,1301,122,58711
States,North Carolina,2023,46,2.96405,2832,143,95545
States,North Dakota,2023,46,4.31363,170,13,3941
States,Ohio,2023,46,2.61337,1099,78,42053
States,Oklahoma,2023,46,1.29476,252,26,19463
States,Oregon,2023,46,1.36374,552,88,40477
States,Pennsylvania,2023,46,1.64007,1144,100,69753
States,Rhode Island,2023,46,1.19949,171,25,14256
States,South Carolina,2023,46,6.0285,2145,39,35581
States,South Dakota,2023,46,0.703883,58,30,8240
States,Tennessee,2023,46,3.8873,1439,97,37018
States,Texas,2023,46,6.3708,3283,54,51532
States,Utah,2023,46,2.47052,507,48,20522
States,Vermont,2023,46,0.938815,58,15,6178
States,Virginia,2023,46,3.71097,2252,182,60685
States,Washington,2023,46,1.41341,1036,109,73298
States,West Virginia,2023,46,2.01593,329,55,16320
States,Wisconsin,2023,46,1.53436,478,66,31153
States,Wyoming,2023,46,5.54025,181,18,3267
States,Commonwealth of the Northern Mariana Islands,2023,46,X,X,X,X
States,Puerto Rico,2023,46,8.83264,171,5,1936
States,Virgin Islands,2023,46,0.632911,8,4,1264
States,New York City,2023,46,5.94595,7182,106,120788
States,Alabama,2023,47,5.14156,2043,105,39735
States,Alaska,2023,47,3.47277,132,12,3801
States,Arizona,2023,47,2.76975,2099,122,75783
States,Arkansas,2023,47,3.34083,490,49,14667
States,California,2023,47,5.2259,11803,209,225856
States,Colorado,2023,47,5.0136,2156,97,43003
States,Connecticut,2023,47,2.95687,1236,69,41801
States,Delaware,2023,47,1.13158,137,25,12107
States,District of Columbia,2023,47,5.42289,327,7,6030
States,Florida,2023,47,5.35711,12976,358,242220
States,Georgia,2023,47,5.36278,4213,103,78560
States,Hawaii,2023,47,3.6338,826,42,22731
States,Idaho,2023,47,1.53571,146,30,9507
States,Illinois,2023,47,2.92898,1977,176,67498
States,Indiana,2023,47,2.64555,1879,162,71025
States,Iowa,2023,47,2.69512,96,16,3562
States,Kansas,2023,47,1.78746,274,36,15329
States,Kentucky,2023,47,2.87737,1020,88,35449
States,Louisiana,2023,47,7.94358,3351,87,42185
States,Maine,2023,47,1.58815,208,51,13097
States,Maryland,2023,47,3.58636,1544,69,43052
States,Massachusetts,2023,47,2.51809,1928,104,76566
States,Michigan,2023,47,1.79911,2430,283,135067
States,Minnesota,2023,47,1.32968,379,74,28503
States,Mississippi,2023,47,5.95843,880,30,14769
States,Missouri,2023,47,1.84767,491,41,26574
States,Montana,2023,47,1.15804,68,28,5872
States,Nebraska,2023,47,3.18904,470,92,14738
States,Nevada,2023,47,3.21377,1223,66,38055
States,New Hampshire,2023,47,0.762786,61,23,7997
States,New Jersey,2023,47,4.51549,1240,33,27461
States,New Mexico,2023,47,5.32425,1110,41,20848
States,New York,2023,47,2.36463,1307,123,55273
States,North Carolina,2023,47,3.3324,2612,142,78382
States,North Dakota,2023,47,4.31373,154,14,3570
States,Ohio,2023,47,3.16081,1106,75,34991
States,Oklahoma,2023,47,1.99925,425,39,21258
States,Oregon,2023,47,1.36387,511,87,37467
States,Pennsylvania,2023,47,1.80548,1142,100,63252
States,Rhode Island,2023,47,1.1917,139,23,11664
States,South Carolina,2023,47,6.86554,1397,39,20348
States,South Dakota,2023,47,1.07872,74,31,6860
States,Tennessee,2023,47,3.94774,1263,98,31993
States,Texas,2023,47,6.50612,2553,55,39240
States,Utah,2023,47,2.94501,497,48,16876
States,Vermont,2023,47,1.07488,59,15,5489
States,Virginia,2023,47,3.81166,4229,182,110949
States,Washington,2023,47,1.89341,1172,109,61899
States,West Virginia,2023,47,2.18942,221,56,10094
States,Wisconsin,2023,47,1.77634,504,66,28373
States,Wyoming,2023,47,6.48347,151,18,2329
States,Commonwealth of the Northern Mariana Islands,2023,47,X,X,X,X
States,Puerto Rico,2023,47,7.92775,158,6,1993
States,Virgin Islands,2023,47,1.24334,14,4,1126
States,New York City,2023,47,6.07121,6594,105,108611
States,Alabama,2023,48,5.16425,2311,106,44750
States,Alaska,2023,48,3.04664,130,12,4267
States,Arizona,2023,48,3.23699,2567,122,79302
States,Arkansas,2023,48,3.38785,580,50,17120
States,California,2023,48,5.54673,15889,206,286457
States,Colorado,2023,48,5.01196,2641,97,52694
States,Connecticut,2023,48,3.17254,1466,69,46209
States,Delaware,2023,48,1.05046,163,25,15517
States,District of Columbia,2023,48,4.93337,385,7,7804
States,Florida,2023,48,5.00215,13036,358,260608
States,Georgia,2023,48,5.2543,4496,102,85568
States,Hawaii,2023,48,3.18167,1144,42,35956
States,Idaho,2023,48,1.80127,184,30,10215
States,Illinois,2023,48,3.02016,2337,176,77380
States,Indiana,2023,48,3.06384,2442,160,79704
States,Iowa,2023,48,2.2121,136,16,6148
States,Kansas,2023,48,1.97073,377,35,19130
States,Kentucky,2023,48,3.0867,1272,88,41209
States,Louisiana,2023,48,7.62906,3498,87,45851
States,Maine,2023,48,1.64249,248,51,15099
States,Maryland,2023,48,3.651,1832,69,50178
States,Massachusetts,2023,48,2.7232,2481,104,91106
States,Michigan,2023,48,1.98834,3100,287,155909
States,Minnesota,2023,48,1.23082,482,73,39161
States,Mississippi,2023,48,5.27627,826,30,15655
States,Missouri,2023,48,2.15623,639,41,29635
States,Montana,2023,48,0.794603,53,28,6670
States,Nebraska,2023,48,3.1289,551,92,17610
States,Nevada,2023,48,3.41121,1558,66,45673
States,New Hampshire,2023,48,1.12715,107,22,9493
States,New Jersey,2023,48,5.16439,1321,33,25579
States,New Mexico,2023,48,5.87201,1302,37,22173
States,New York,2023,48,2.51013,1462,123,58244
States,North Carolina,2023,48,4.00842,3941,143,98318
States,North Dakota,2023,48,4.86307,190,14,3907
States,Ohio,2023,48,3.56581,1428,75,40047
States,Oklahoma,2023,48,2.62923,472,36,17952
States,Oregon,2023,48,1.48931,592,88,39750
States,Pennsylvania,2023,48,2.12405,1488,101,70055
States,Rhode Island,2023,48,1.63403,232,24,14198
States,South Carolina,2023,48,7.30196,2557,39,35018
States,South Dakota,2023,48,0.849331,73,30,8595
States,Tennessee,2023,48,4.90723,1825,98,37190
States,Texas,2023,48,5.95097,2821,39,47404
States,Utah,2023,48,2.66983,562,48,21050
States,Vermont,2023,48,1.17691,63,13,5353
States,Virginia,2023,48,3.95342,4838,182,122375
States,Washington,2023,48,2.01716,1552,109,76940
States,West Virginia,2023,48,2.45321,405,55,16509
States,Wisconsin,2023,48,2.07101,658,66,31772
States,Wyoming,2023,48,5.35925,182,17,3396
States,Commonwealth of the Northern Mariana Islands,2023,48,X,X,X,X
States,Puerto Rico,2023,48,4.98184,96,5,1927
States,Virgin Islands,2023,48,1.19427,15,4,1256
States,New York City,2023,48,6.93404,8674,106,125093
States,Alabama,2023,49,6.38144,2913,107,45648
States,Alaska,2023,49,3.0506,123,12,4032
States,Arizona,2023,49,3.59933,2889,122,80265
States,Arkansas,2023,49,3.49642,556,49,15902
States,California,2023,49,5.79754,16579,205,285966
States,Colorado,2023,49,5.76741,2990,97,51843
States,Connecticut,2023,49,2.86087,1294,69,45231
States,Delaware,2023,49,1.28289,195,25,15200
States,District of Columbia,2023,49,5.92718,490,7,8267
States,Florida,2023,49,5.26067,13773,358,261811
States,Georgia,2023,49,5.74406,4972,102,86559
States,Hawaii,2023,49,3.43779,1210,42,35197
States,Idaho,2023,49,2.22457,232,30,10429
States,Illinois,2023,49,3.08839,2391,174,77419
States,Indiana,2023,49,3.3342,2554,160,76600
States,Iowa,2023,49,2.12037,130,16,6131
States,Kansas,2023,49,2.29075,439,35,19164
States,Kentucky,2023,49,3.21808,1316,86,40894
States,Louisiana,2023,49,8.84494,4106,87,46422
States,Maine,2023,49,1.53153,221,51,14430
States,Maryland,2023,49,3.97664,1995,68,50168
States,Massachusetts,2023,49,3.0661,2759,103,89984
States,Michigan,2023,49,2.13603,3341,287,156412
States,Minnesota,2023,49,1.32461,500,73,37747
States,Mississippi,2023,49,6.57549,1000,30,15208
States,Missouri,2023,49,2.26634,677,41,29872
States,Montana,2023,49,1.16993,80,28,6838
States,Nebraska,2023,49,3.38953,581,92,17141
States,Nevada,2023,49,4.18609,2020,66,48255
States,New Hampshire,2023,49,1.84711,173,23,9366
States,New Jersey,2023,49,5.73008,1773,33,30942
States,New Mexico,2023,49,7.4315,1611,37,21678
States,New York,2023,49,2.4827,1331,98,53611
States,North Carolina,2023,49,4.72913,4727,143,99955
States,North Dakota,2023,49,4.42004,165,14,3733
States,Ohio,2023,49,3.70352,1507,75,40691
States,Oklahoma,2023,49,2.55809,556,36,21735
States,Oregon,2023,49,1.63723,661,87,40373
States,Pennsylvania,2023,49,2.19868,1563,101,71088
States,Rhode Island,2023,49,1.83919,261,24,14191
States,South Carolina,2023,49,9.09117,3195,39,35144
States,South Dakota,2023,49,1.28955,108,31,8375
States,Tennessee,2023,49,5.67414,2116,99,37292
States,Texas,2023,49,6.28209,3010,39,47914
States,Utah,2023,49,3.1241,653,48,20902
States,Vermont,2023,49,1.33854,72,13,5379
States,Virginia,2023,49,4.49219,5509,182,122635
States,Washington,2023,49,2.43395,1838,108,75515
States,West Virginia,2023,49,2.45411,381,52,15525
States,Wisconsin,2023,49,2.05318,654,66,31853
States,Wyoming,2023,49,6.35131,192,16,3023
States,Commonwealth of the Northern Mariana Islands,2023,49,X,X,X,X
States,Puerto Rico,2023,49,5.18411,107,6,2064
States,Virgin Islands,2023,49,0.932836,10,4,1072
States,New York City,2023,49,7.64613,9668,104,126443
States,Alabama,2023,50,8.49257,3951,108,46523
States,Alaska,2023,50,2.55734,97,12,3793
States,Arizona,2023,50,4.70654,3854,122,81886
States,Arkansas,2023,50,4.09868,633,48,15444
States,California,2023,50,6.33422,18214,205,287549
States,Colorado,2023,50,6.85496,3541,97,51656
States,Connecticut,2023,50,3.36118,1513,69,45014
States,Delaware,2023,50,1.65618,250,24,15095
States,District of Columbia,2023,50,6.21781,507,7,8154
States,Florida,2023,50,5.90208,15225,358,257960
States,Georgia,2023,50,7.55507,6619,101,87610
States,Hawaii,2023,50,3.85715,1349,42,34974
States,Idaho,2023,50,2.77615,285,30,10266
States,Illinois,2023,50,3.23246,2475,175,76567
States,Indiana,2023,50,3.67562,2705,160,73593
States,Iowa,2023,50,2.96633,163,16,5495
States,Kansas,2023,50,2.64975,522,36,19700
States,Kentucky,2023,50,4.06575,1630,86,40091
States,Louisiana,2023,50,11.5096,5388,87,46813
States,Maine,2023,50,1.96117,299,51,15246
States,Maryland,2023,50,4.21817,2102,68,49832
States,Massachusetts,2023,50,3.90909,3543,104,90635
States,Michigan,2023,50,2.92601,4510,286,154135
States,Minnesota,2023,50,1.59224,599,72,37620
States,Mississippi,2023,50,7.80032,1261,29,16166
States,Missouri,2023,50,2.66801,796,41,29835
States,Montana,2023,50,1.62661,111,28,6824
States,Nebraska,2023,50,4.04429,705,92,17432
States,Nevada,2023,50,4.9663,2439,66,49111
States,New Hampshire,2023,50,2.48421,232,22,9339
States,New Jersey,2023,50,6.74145,1803,32,26745
States,New Mexico,2023,50,9.48153,2264,41,23878
States,New York,2023,50,3.0827,1674,99,54303
States,North Carolina,2023,50,6.13692,6136,140,99985
States,North Dakota,2023,50,5.8481,231,13,3950
States,Ohio,2023,50,4.12508,1678,77,40678
States,Oklahoma,2023,50,2.83284,616,37,21745
States,Oregon,2023,50,1.74711,687,87,39322
States,Pennsylvania,2023,50,2.91191,2072,100,71156
States,Rhode Island,2023,50,2.52059,358,23,14203
States,South Carolina,2023,50,12.7387,4089,39,32099
States,South Dakota,2023,50,1.23804,110,31,8885
States,Tennessee,2023,50,7.19164,2643,98,36751
States,Texas,2023,50,7.15726,3549,54,49586
States,Utah,2023,50,3.48247,734,48,21077
States,Vermont,2023,50,1.12691,65,15,5768
States,Virginia,2023,50,5.53504,6851,182,123775
States,Washington,2023,50,2.81435,2082,109,73978
States,West Virginia,2023,50,2.69533,395,53,14655
States,Wisconsin,2023,50,2.36685,755,66,31899
States,Wyoming,2023,50,7.3982,238,18,3217
States,Commonwealth of the Northern Mariana Islands,2023,50,X,X,X,X
States,Puerto Rico,2023,50,3.76927,66,6,1751
States,Virgin Islands,2023,50,2.1827,27,4,1237
States,New York City,2023,50,9.08063,11400,102,125542
States,Alabama,2023,51,9.82844,4669,107,47505
States,Alaska,2023,51,2.56538,103,12,4015
States,Arizona,2023,51,5.95789,5099,122,85584
States,Arkansas,2023,51,4.90936,761,50,15501
States,California,2023,51,7.31954,20820,204,284444
States,Colorado,2023,51,7.82996,4065,97,51916
States,Connecticut,2023,51,3.83017,1733,69,45246
States,Delaware,2023,51,2.11206,291,25,13778
States,District of Columbia,2023,51,6.97235,517,7,7415
States,Florida,2023,51,6.44265,16719,357,259505
States,Georgia,2023,51,10.1961,8918,100,87465
States,Hawaii,2023,51,3.83369,1183,42,30858
States,Idaho,2023,51,4.68823,503,30,10729
States,Illinois,2023,51,3.75206,2595,172,69162
States,Indiana,2023,51,3.99826,2756,158,68930
States,Iowa,2023,51,3.07443,133,16,4326
States,Kansas,2023,51,2.74969,495,35,18002
States,Kentucky,2023,51,4.92407,1965,88,39906
States,Louisiana,2023,51,14.2548,6783,87,47584
States,Maine,2023,51,2.94445,423,51,14366
States,Maryland,2023,51,5.49031,2749,69,50070
States,Massachusetts,2023,51,5.03662,4394,104,87241
States,Michigan,2023,51,3.73751,5613,285,150180
States,Minnesota,2023,51,1.67901,603,72,35914
States,Mississippi,2023,51,9.8091,1634,30,16658
States,Missouri,2023,51,2.80247,845,41,30152
States,Montana,2023,51,2.43623,170,28,6978
States,Nebraska,2023,51,4.5743,793,92,17336
States,Nevada,2023,51,5.62379,2793,66,49664
States,New Hampshire,2023,51,3.63771,343,22,9429
States,New Jersey,2023,51,8.049,2201,30,27345
States,New Mexico,2023,51,12.3235,3142,41,25496
States,New York,2023,51,3.5352,1910,99,54028
States,North Carolina,2023,51,7.88721,8022,141,101709
States,North Dakota,2023,51,8.60792,337,12,3915
States,Ohio,2023,51,5.24901,1992,74,37950
States,Oklahoma,2023,51,2.14716,424,31,19747
States,Oregon,2023,51,1.99304,790,86,39638
States,Pennsylvania,2023,51,3.32328,2315,100,69660
States,Rhode Island,2023,51,3.24503,403,23,12419
States,South Carolina,2023,51,16.478,5574,39,33827
States,South Dakota,2023,51,2.11434,179,31,8466
States,Tennessee,2023,51,11.7386,4307,98,36691
States,Texas,2023,51,8.26591,4046,39,48948
States,Utah,2023,51,3.82622,827,48,21614
States,Vermont,2023,51,1.35135,82,15,6068
States,Virginia,2023,51,6.88185,8797,182,127829
States,Washington,2023,51,3.621,2627,109,72549
States,West Virginia,2023,51,3.20984,441,55,13739
States,Wisconsin,2023,51,2.87394,914,65,31803
States,Wyoming,2023,51,8.0776,229,15,2835
States,Commonwealth of the Northern Mariana Islands,2023,51,X,X,X,X
States,Puerto Rico,2023,51,4.14647,77,6,1857
States,Virgin Islands,2023,51,2.16718,21,4,969
States,New York City,2023,51,10.3764,13184,106,127058
States,Alabama,2023,52,10.11,4568,106,45183
States,Alaska,2023,52,3.16731,124,12,3915
States,Arizona,2023,52,5.9992,4651,122,77527
States,Arkansas,2023,52,5.87918,871,46,14815
States,California,2023,52,7.77033,18362,204,236309
States,Colorado,2023,52,8.42929,3858,97,45769
States,Connecticut,2023,52,4.99659,2268,69,45391
States,Delaware,2023,52,2.64965,328,24,12379
States,District of Columbia,2023,52,7.66083,468,7,6109
States,Florida,2023,52,6.88259,18033,357,262009
States,Georgia,2023,52,11.0602,9212,102,83290
States,Hawaii,2023,52,4.80243,1106,42,23030
States,Idaho,2023,52,6.14843,908,30,14768
States,Illinois,2023,52,4.16588,3085,175,74054
States,Indiana,2023,52,4.66451,2942,159,63072
States,Iowa,2023,52,2.98393,78,16,2614
States,Kansas,2023,52,3.64194,570,34,15651
States,Kentucky,2023,52,5.71065,2246,87,39330
States,Louisiana,2023,52,13.5776,6475,87,47689
States,Maine,2023,52,3.43784,500,51,14544
States,Maryland,2023,52,6.46597,3095,69,47866
States,Massachusetts,2023,52,6.44775,5282,104,81920
States,Michigan,2023,52,4.87923,6575,284,134755
States,Minnesota,2023,52,2.12523,484,70,22774
States,Mississippi,2023,52,9.26262,1481,30,15989
States,Missouri,2023,52,2.95247,884,41,29941
States,Montana,2023,52,4.2673,288,28,6749
States,Nebraska,2023,52,5.49694,870,92,15827
States,Nevada,2023,52,5.63882,2566,65,45506
States,New Hampshire,2023,52,4.14201,378,23,9126
States,New Jersey,2023,52,8.82107,2636,32,29883
States,New Mexico,2023,52,13.3575,3164,41,23687
States,New York,2023,52,4.23452,2226,99,52568
States,North Carolina,2023,52,8.65292,9059,138,104693
States,North Dakota,2023,52,8.14706,277,12,3400
States,Ohio,2023,52,6.74372,2474,73,36686
States,Oklahoma,2023,52,2.58616,487,31,18831
States,Oregon,2023,52,2.32115,937,84,40368
States,Pennsylvania,2023,52,4.15023,2998,100,72237
States,Rhode Island,2023,52,3.56128,426,24,11962
States,South Carolina,2023,52,19.3284,2308,37,11941
States,South Dakota,2023,52,2.89139,193,32,6675
States,Tennessee,2023,52,13.4047,4673,99,34861
